id,name,value,category
76001,User76001,83,C
76002,User76002,73,A
76003,User76003,39,A
76004,User76004,52,A
76005,User76005,73,A
76006,User76006,76,C
76007,User76007,70,B
76008,User76008,41,B
76009,User76009,88,A
76010,User76010,22,A
76011,User76011,3,A
76012,User76012,24,B
76013,User76013,29,C
76014,User76014,29,A
76015,User76015,93,A
76016,User76016,62,A
76017,User76017,14,A
76018,User76018,12,C
76019,User76019,39,B
76020,User76020,77,C
76021,User76021,56,C
76022,User76022,65,C
76023,User76023,45,A
76024,User76024,32,B
76025,User76025,31,A
76026,User76026,34,C
76027,User76027,57,B
76028,User76028,5,C
76029,User76029,6,A
76030,User76030,75,B
76031,User76031,44,C
76032,User76032,13,A
76033,User76033,34,C
76034,User76034,20,A
76035,User76035,62,C
76036,User76036,49,B
76037,User76037,65,B
76038,User76038,38,B
76039,User76039,50,B
76040,User76040,94,C
76041,User76041,47,C
76042,User76042,8,B
76043,User76043,20,A
76044,User76044,73,A
76045,User76045,50,B
76046,User76046,73,C
76047,User76047,66,C
76048,User76048,33,C
76049,User76049,49,C
76050,User76050,45,C
76051,User76051,5,A
76052,User76052,35,C
76053,User76053,65,A
76054,User76054,61,C
76055,User76055,59,C
76056,User76056,96,B
76057,User76057,94,B
76058,User76058,89,C
76059,User76059,79,B
76060,User76060,100,B
76061,User76061,86,C
76062,User76062,12,C
76063,User76063,5,C
76064,User76064,43,B
76065,User76065,9,A
76066,User76066,7,B
76067,User76067,93,A
76068,User76068,87,A
76069,User76069,50,C
76070,User76070,53,A
76071,User76071,88,C
76072,User76072,15,B
76073,User76073,79,B
76074,User76074,76,C
76075,User76075,40,B
76076,User76076,6,A
76077,User76077,7,C
76078,User76078,82,B
76079,User76079,31,A
76080,User76080,13,A
76081,User76081,23,C
76082,User76082,39,B
76083,User76083,95,A
76084,User76084,57,B
76085,User76085,53,A
76086,User76086,13,A
76087,User76087,48,C
76088,User76088,79,A
76089,User76089,70,C
76090,User76090,70,C
76091,User76091,57,A
76092,User76092,54,C
76093,User76093,33,C
76094,User76094,98,B
76095,User76095,20,B
76096,User76096,84,A
76097,User76097,66,A
76098,User76098,54,A
76099,User76099,96,B
76100,User76100,24,B
76101,User76101,35,B
76102,User76102,68,C
76103,User76103,68,B
76104,User76104,27,C
76105,User76105,21,C
76106,User76106,37,A
76107,User76107,18,C
76108,User76108,78,B
76109,User76109,16,C
76110,User76110,43,A
76111,User76111,36,A
76112,User76112,75,C
76113,User76113,85,B
76114,User76114,90,A
76115,User76115,27,B
76116,User76116,87,A
76117,User76117,42,C
76118,User76118,32,B
76119,User76119,87,C
76120,User76120,67,C
76121,User76121,26,B
76122,User76122,55,A
76123,User76123,94,C
76124,User76124,17,B
76125,User76125,60,A
76126,User76126,98,C
76127,User76127,23,B
76128,User76128,7,C
76129,User76129,65,A
76130,User76130,88,C
76131,User76131,74,A
76132,User76132,12,A
76133,User76133,59,C
76134,User76134,100,C
76135,User76135,22,A
76136,User76136,91,B
76137,User76137,66,C
76138,User76138,79,A
76139,User76139,13,B
76140,User76140,55,A
76141,User76141,42,C
76142,User76142,20,B
76143,User76143,17,A
76144,User76144,81,A
76145,User76145,76,B
76146,User76146,29,C
76147,User76147,41,A
76148,User76148,49,C
76149,User76149,17,B
76150,User76150,23,C
76151,User76151,14,B
76152,User76152,27,A
76153,User76153,50,A
76154,User76154,13,B
76155,User76155,27,A
76156,User76156,12,B
76157,User76157,66,C
76158,User76158,29,C
76159,User76159,8,C
76160,User76160,45,A
76161,User76161,16,B
76162,User76162,91,B
76163,User76163,100,C
76164,User76164,88,A
76165,User76165,80,A
76166,User76166,100,B
76167,User76167,8,A
76168,User76168,8,C
76169,User76169,43,C
76170,User76170,61,B
76171,User76171,17,A
76172,User76172,47,C
76173,User76173,29,B
76174,User76174,18,C
76175,User76175,47,C
76176,User76176,33,B
76177,User76177,18,A
76178,User76178,92,B
76179,User76179,51,B
76180,User76180,36,B
76181,User76181,93,B
76182,User76182,53,A
76183,User76183,37,A
76184,User76184,55,C
76185,User76185,74,C
76186,User76186,76,A
76187,User76187,38,C
76188,User76188,55,A
76189,User76189,10,A
76190,User76190,7,A
76191,User76191,29,B
76192,User76192,81,B
76193,User76193,38,A
76194,User76194,84,B
76195,User76195,67,B
76196,User76196,63,C
76197,User76197,6,A
76198,User76198,37,C
76199,User76199,45,B
76200,User76200,47,A
76201,User76201,25,A
76202,User76202,68,B
76203,User76203,21,C
76204,User76204,27,C
76205,User76205,4,A
76206,User76206,33,B
76207,User76207,15,A
76208,User76208,100,A
76209,User76209,13,C
76210,User76210,29,A
76211,User76211,13,B
76212,User76212,31,B
76213,User76213,88,B
76214,User76214,91,B
76215,User76215,55,A
76216,User76216,4,C
76217,User76217,73,A
76218,User76218,96,A
76219,User76219,16,A
76220,User76220,68,B
76221,User76221,12,B
76222,User76222,6,A
76223,User76223,39,C
76224,User76224,37,C
76225,User76225,80,B
76226,User76226,71,C
76227,User76227,68,B
76228,User76228,17,C
76229,User76229,17,C
76230,User76230,66,B
76231,User76231,43,B
76232,User76232,9,A
76233,User76233,89,A
76234,User76234,80,A
76235,User76235,45,A
76236,User76236,52,A
76237,User76237,97,C
76238,User76238,58,B
76239,User76239,63,C
76240,User76240,88,C
76241,User76241,3,A
76242,User76242,63,C
76243,User76243,34,C
76244,User76244,23,B
76245,User76245,17,B
76246,User76246,41,C
76247,User76247,48,A
76248,User76248,24,A
76249,User76249,72,A
76250,User76250,96,A
76251,User76251,16,C
76252,User76252,42,B
76253,User76253,51,A
76254,User76254,62,A
76255,User76255,80,B
76256,User76256,23,B
76257,User76257,81,C
76258,User76258,98,A
76259,User76259,46,A
76260,User76260,90,B
76261,User76261,17,C
76262,User76262,51,A
76263,User76263,42,B
76264,User76264,84,C
76265,User76265,43,A
76266,User76266,54,A
76267,User76267,78,B
76268,User76268,99,B
76269,User76269,95,B
76270,User76270,3,A
76271,User76271,48,A
76272,User76272,23,C
76273,User76273,51,C
76274,User76274,69,B
76275,User76275,31,A
76276,User76276,83,C
76277,User76277,85,C
76278,User76278,22,A
76279,User76279,42,C
76280,User76280,0,C
76281,User76281,43,C
76282,User76282,100,C
76283,User76283,51,A
76284,User76284,80,B
76285,User76285,32,A
76286,User76286,25,C
76287,User76287,52,B
76288,User76288,21,C
76289,User76289,64,B
76290,User76290,85,A
76291,User76291,13,A
76292,User76292,70,C
76293,User76293,68,C
76294,User76294,10,C
76295,User76295,70,A
76296,User76296,56,C
76297,User76297,89,C
76298,User76298,37,C
76299,User76299,1,A
76300,User76300,73,C
76301,User76301,79,A
76302,User76302,95,C
76303,User76303,21,B
76304,User76304,68,C
76305,User76305,46,C
76306,User76306,62,C
76307,User76307,21,A
76308,User76308,63,C
76309,User76309,93,C
76310,User76310,62,A
76311,User76311,57,A
76312,User76312,42,C
76313,User76313,33,B
76314,User76314,3,C
76315,User76315,21,B
76316,User76316,14,B
76317,User76317,73,B
76318,User76318,71,C
76319,User76319,24,A
76320,User76320,56,B
76321,User76321,57,B
76322,User76322,84,A
76323,User76323,71,B
76324,User76324,1,B
76325,User76325,97,A
76326,User76326,40,B
76327,User76327,37,C
76328,User76328,76,A
76329,User76329,42,A
76330,User76330,57,A
76331,User76331,84,C
76332,User76332,46,C
76333,User76333,53,B
76334,User76334,9,A
76335,User76335,63,A
76336,User76336,31,A
76337,User76337,25,A
76338,User76338,55,A
76339,User76339,95,A
76340,User76340,14,A
76341,User76341,40,A
76342,User76342,28,B
76343,User76343,88,C
76344,User76344,47,B
76345,User76345,69,A
76346,User76346,35,B
76347,User76347,28,C
76348,User76348,76,C
76349,User76349,23,B
76350,User76350,92,B
76351,User76351,49,A
76352,User76352,95,B
76353,User76353,33,C
76354,User76354,28,C
76355,User76355,99,A
76356,User76356,54,C
76357,User76357,41,C
76358,User76358,9,C
76359,User76359,43,C
76360,User76360,32,A
76361,User76361,75,A
76362,User76362,94,B
76363,User76363,45,A
76364,User76364,14,C
76365,User76365,31,C
76366,User76366,46,C
76367,User76367,76,A
76368,User76368,18,A
76369,User76369,10,C
76370,User76370,90,B
76371,User76371,1,C
76372,User76372,66,B
76373,User76373,22,C
76374,User76374,75,C
76375,User76375,4,B
76376,User76376,85,C
76377,User76377,54,C
76378,User76378,79,B
76379,User76379,29,C
76380,User76380,68,B
76381,User76381,80,C
76382,User76382,17,C
76383,User76383,37,A
76384,User76384,12,B
76385,User76385,55,B
76386,User76386,91,B
76387,User76387,8,C
76388,User76388,99,C
76389,User76389,33,A
76390,User76390,43,B
76391,User76391,51,B
76392,User76392,63,C
76393,User76393,23,C
76394,User76394,16,B
76395,User76395,75,C
76396,User76396,48,B
76397,User76397,67,B
76398,User76398,68,A
76399,User76399,11,B
76400,User76400,49,A
76401,User76401,55,B
76402,User76402,75,A
76403,User76403,64,A
76404,User76404,77,A
76405,User76405,24,C
76406,User76406,59,C
76407,User76407,47,B
76408,User76408,43,B
76409,User76409,22,A
76410,User76410,21,B
76411,User76411,31,C
76412,User76412,13,C
76413,User76413,32,A
76414,User76414,83,B
76415,User76415,6,A
76416,User76416,70,B
76417,User76417,84,B
76418,User76418,20,B
76419,User76419,38,B
76420,User76420,31,B
76421,User76421,41,B
76422,User76422,16,B
76423,User76423,73,C
76424,User76424,24,A
76425,User76425,69,B
76426,User76426,84,A
76427,User76427,39,C
76428,User76428,72,A
76429,User76429,9,C
76430,User76430,92,B
76431,User76431,84,C
76432,User76432,8,C
76433,User76433,40,A
76434,User76434,82,B
76435,User76435,24,A
76436,User76436,0,B
76437,User76437,60,B
76438,User76438,43,B
76439,User76439,50,A
76440,User76440,40,B
76441,User76441,13,C
76442,User76442,62,B
76443,User76443,94,A
76444,User76444,44,C
76445,User76445,14,A
76446,User76446,31,C
76447,User76447,63,A
76448,User76448,74,C
76449,User76449,5,C
76450,User76450,92,B
76451,User76451,78,A
76452,User76452,92,C
76453,User76453,25,A
76454,User76454,51,C
76455,User76455,52,C
76456,User76456,33,A
76457,User76457,36,A
76458,User76458,75,C
76459,User76459,0,B
76460,User76460,84,B
76461,User76461,69,A
76462,User76462,27,A
76463,User76463,65,C
76464,User76464,58,A
76465,User76465,34,B
76466,User76466,27,C
76467,User76467,47,C
76468,User76468,58,A
76469,User76469,12,B
76470,User76470,35,A
76471,User76471,20,A
76472,User76472,53,A
76473,User76473,64,B
76474,User76474,78,C
76475,User76475,59,A
76476,User76476,95,B
76477,User76477,61,B
76478,User76478,26,A
76479,User76479,68,B
76480,User76480,11,B
76481,User76481,4,C
76482,User76482,21,A
76483,User76483,22,B
76484,User76484,35,B
76485,User76485,59,C
76486,User76486,52,C
76487,User76487,61,A
76488,User76488,78,B
76489,User76489,18,B
76490,User76490,39,B
76491,User76491,27,C
76492,User76492,70,B
76493,User76493,80,A
76494,User76494,3,B
76495,User76495,88,C
76496,User76496,83,A
76497,User76497,85,A
76498,User76498,28,B
76499,User76499,31,B
76500,User76500,43,A
76501,User76501,74,A
76502,User76502,45,C
76503,User76503,55,B
76504,User76504,19,A
76505,User76505,15,B
76506,User76506,80,C
76507,User76507,88,B
76508,User76508,62,B
76509,User76509,78,B
76510,User76510,69,A
76511,User76511,74,A
76512,User76512,37,C
76513,User76513,49,C
76514,User76514,52,C
76515,User76515,10,C
76516,User76516,25,A
76517,User76517,92,C
76518,User76518,72,B
76519,User76519,15,C
76520,User76520,69,A
76521,User76521,19,C
76522,User76522,62,B
76523,User76523,96,B
76524,User76524,22,B
76525,User76525,64,A
76526,User76526,56,C
76527,User76527,0,B
76528,User76528,99,B
76529,User76529,58,C
76530,User76530,54,A
76531,User76531,13,A
76532,User76532,55,C
76533,User76533,84,A
76534,User76534,27,A
76535,User76535,94,A
76536,User76536,23,A
76537,User76537,74,A
76538,User76538,66,C
76539,User76539,0,C
76540,User76540,77,A
76541,User76541,89,A
76542,User76542,5,A
76543,User76543,39,B
76544,User76544,70,C
76545,User76545,100,B
76546,User76546,68,C
76547,User76547,39,A
76548,User76548,13,C
76549,User76549,67,B
76550,User76550,26,C
76551,User76551,65,B
76552,User76552,98,C
76553,User76553,91,C
76554,User76554,31,C
76555,User76555,45,B
76556,User76556,76,C
76557,User76557,40,A
76558,User76558,54,B
76559,User76559,20,B
76560,User76560,63,B
76561,User76561,76,A
76562,User76562,96,B
76563,User76563,22,A
76564,User76564,19,A
76565,User76565,15,A
76566,User76566,100,C
76567,User76567,88,C
76568,User76568,37,A
76569,User76569,26,C
76570,User76570,22,B
76571,User76571,34,B
76572,User76572,5,B
76573,User76573,25,A
76574,User76574,93,B
76575,User76575,53,C
76576,User76576,97,C
76577,User76577,39,A
76578,User76578,65,C
76579,User76579,98,B
76580,User76580,98,C
76581,User76581,50,B
76582,User76582,83,A
76583,User76583,44,C
76584,User76584,91,C
76585,User76585,2,B
76586,User76586,92,B
76587,User76587,19,B
76588,User76588,13,A
76589,User76589,32,C
76590,User76590,58,A
76591,User76591,94,B
76592,User76592,44,B
76593,User76593,36,A
76594,User76594,96,C
76595,User76595,48,A
76596,User76596,3,A
76597,User76597,62,B
76598,User76598,52,B
76599,User76599,58,A
76600,User76600,1,A
76601,User76601,85,B
76602,User76602,9,A
76603,User76603,60,B
76604,User76604,18,A
76605,User76605,71,C
76606,User76606,77,A
76607,User76607,13,C
76608,User76608,73,B
76609,User76609,9,B
76610,User76610,43,C
76611,User76611,4,C
76612,User76612,42,B
76613,User76613,52,B
76614,User76614,16,C
76615,User76615,30,A
76616,User76616,43,C
76617,User76617,78,B
76618,User76618,0,C
76619,User76619,37,B
76620,User76620,62,C
76621,User76621,86,A
76622,User76622,43,C
76623,User76623,69,B
76624,User76624,70,C
76625,User76625,78,A
76626,User76626,93,A
76627,User76627,43,A
76628,User76628,32,C
76629,User76629,78,A
76630,User76630,79,B
76631,User76631,7,A
76632,User76632,43,C
76633,User76633,59,C
76634,User76634,94,B
76635,User76635,47,B
76636,User76636,72,B
76637,User76637,58,C
76638,User76638,17,B
76639,User76639,77,B
76640,User76640,76,A
76641,User76641,61,A
76642,User76642,6,C
76643,User76643,37,C
76644,User76644,79,B
76645,User76645,50,B
76646,User76646,25,B
76647,User76647,50,C
76648,User76648,0,B
76649,User76649,76,B
76650,User76650,55,C
76651,User76651,83,B
76652,User76652,88,A
76653,User76653,71,B
76654,User76654,95,C
76655,User76655,22,C
76656,User76656,51,B
76657,User76657,21,C
76658,User76658,36,C
76659,User76659,43,C
76660,User76660,97,A
76661,User76661,80,B
76662,User76662,54,B
76663,User76663,15,C
76664,User76664,0,B
76665,User76665,71,B
76666,User76666,35,A
76667,User76667,79,B
76668,User76668,57,C
76669,User76669,76,B
76670,User76670,55,B
76671,User76671,43,B
76672,User76672,36,A
76673,User76673,67,A
76674,User76674,36,C
76675,User76675,79,B
76676,User76676,22,C
76677,User76677,76,C
76678,User76678,6,C
76679,User76679,96,B
76680,User76680,33,B
76681,User76681,90,A
76682,User76682,30,C
76683,User76683,12,C
76684,User76684,74,C
76685,User76685,63,A
76686,User76686,60,B
76687,User76687,21,C
76688,User76688,11,A
76689,User76689,39,A
76690,User76690,64,C
76691,User76691,34,A
76692,User76692,7,A
76693,User76693,82,C
76694,User76694,41,A
76695,User76695,54,A
76696,User76696,41,A
76697,User76697,54,A
76698,User76698,43,A
76699,User76699,11,C
76700,User76700,87,A
76701,User76701,99,B
76702,User76702,29,B
76703,User76703,36,C
76704,User76704,43,B
76705,User76705,73,B
76706,User76706,94,B
76707,User76707,97,C
76708,User76708,30,A
76709,User76709,1,C
76710,User76710,24,A
76711,User76711,74,C
76712,User76712,95,A
76713,User76713,33,A
76714,User76714,45,A
76715,User76715,6,C
76716,User76716,64,C
76717,User76717,57,A
76718,User76718,24,C
76719,User76719,26,B
76720,User76720,32,C
76721,User76721,83,C
76722,User76722,69,C
76723,User76723,34,B
76724,User76724,31,B
76725,User76725,34,C
76726,User76726,14,C
76727,User76727,85,A
76728,User76728,55,A
76729,User76729,56,C
76730,User76730,16,C
76731,User76731,54,B
76732,User76732,70,A
76733,User76733,79,B
76734,User76734,15,C
76735,User76735,84,A
76736,User76736,91,A
76737,User76737,0,C
76738,User76738,73,A
76739,User76739,12,A
76740,User76740,76,B
76741,User76741,1,A
76742,User76742,87,B
76743,User76743,73,B
76744,User76744,46,B
76745,User76745,94,A
76746,User76746,95,C
76747,User76747,20,B
76748,User76748,95,B
76749,User76749,47,B
76750,User76750,23,C
76751,User76751,12,C
76752,User76752,3,B
76753,User76753,58,B
76754,User76754,74,A
76755,User76755,70,A
76756,User76756,46,C
76757,User76757,96,B
76758,User76758,76,C
76759,User76759,27,C
76760,User76760,26,A
76761,User76761,0,C
76762,User76762,42,B
76763,User76763,21,C
76764,User76764,54,A
76765,User76765,16,B
76766,User76766,83,C
76767,User76767,77,C
76768,User76768,71,C
76769,User76769,53,C
76770,User76770,23,C
76771,User76771,7,A
76772,User76772,43,B
76773,User76773,90,C
76774,User76774,53,B
76775,User76775,10,C
76776,User76776,76,C
76777,User76777,73,B
76778,User76778,20,C
76779,User76779,16,C
76780,User76780,93,C
76781,User76781,92,C
76782,User76782,69,C
76783,User76783,12,B
76784,User76784,37,C
76785,User76785,9,B
76786,User76786,50,B
76787,User76787,81,C
76788,User76788,95,B
76789,User76789,89,C
76790,User76790,79,A
76791,User76791,89,C
76792,User76792,1,A
76793,User76793,86,C
76794,User76794,20,C
76795,User76795,89,C
76796,User76796,92,A
76797,User76797,62,A
76798,User76798,51,C
76799,User76799,96,A
76800,User76800,90,B
76801,User76801,86,C
76802,User76802,95,B
76803,User76803,6,B
76804,User76804,46,B
76805,User76805,13,A
76806,User76806,27,A
76807,User76807,78,A
76808,User76808,64,C
76809,User76809,2,B
76810,User76810,61,C
76811,User76811,97,A
76812,User76812,97,B
76813,User76813,0,A
76814,User76814,94,C
76815,User76815,14,C
76816,User76816,65,B
76817,User76817,13,C
76818,User76818,4,C
76819,User76819,41,A
76820,User76820,94,A
76821,User76821,14,A
76822,User76822,17,B
76823,User76823,9,C
76824,User76824,98,A
76825,User76825,6,B
76826,User76826,6,B
76827,User76827,55,C
76828,User76828,2,A
76829,User76829,100,A
76830,User76830,42,B
76831,User76831,79,B
76832,User76832,6,B
76833,User76833,24,B
76834,User76834,79,C
76835,User76835,81,A
76836,User76836,34,B
76837,User76837,65,B
76838,User76838,62,A
76839,User76839,97,B
76840,User76840,79,A
76841,User76841,86,B
76842,User76842,70,C
76843,User76843,37,C
76844,User76844,37,C
76845,User76845,9,B
76846,User76846,55,C
76847,User76847,49,B
76848,User76848,51,A
76849,User76849,77,B
76850,User76850,84,B
76851,User76851,7,B
76852,User76852,55,A
76853,User76853,20,B
76854,User76854,69,B
76855,User76855,87,B
76856,User76856,34,A
76857,User76857,14,B
76858,User76858,14,C
76859,User76859,60,C
76860,User76860,98,C
76861,User76861,40,A
76862,User76862,44,C
76863,User76863,1,A
76864,User76864,26,B
76865,User76865,56,C
76866,User76866,72,A
76867,User76867,62,C
76868,User76868,90,A
76869,User76869,72,C
76870,User76870,83,B
76871,User76871,95,C
76872,User76872,37,B
76873,User76873,87,B
76874,User76874,51,C
76875,User76875,66,A
76876,User76876,11,B
76877,User76877,67,C
76878,User76878,3,C
76879,User76879,50,B
76880,User76880,1,B
